rating,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,region_south_america,type_espresso,type_organic,type_fair_trade,type_decaffeinated,type_pod_capsule,type_blend,type_estate,roast,aroma,body,flavor,month,year,region
92.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium-Dark,9.0,7.0,9.0,December,2004,region_africa_arabia
83.0,0,0,0,0,0,0,0,0,1,0,0,0,0,Very Dark,7.0,7.0,7.0,December,2004,region_africa_arabia
86.0,0,0,0,1,1,0,0,0,0,0,0,0,1,Medium,8.0,8.0,7.0,December,2004,region_hawaii
87.0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium-Dark,8.0,7.0,8.0,December,2004,region_africa_arabia
87.0,0,0,0,0,0,0,0,0,1,0,0,0,0,Medium,8.0,8.0,8.0,December,2004,region_africa_arabia
87.0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium,8.0,7.0,7.0,December,2004,region_africa_arabia
87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,7.0,7.0,8.0,December,2004,region_africa_arabia
88.0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium,7.0,7.0,7.0,December,2004,region_central_america
89.0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium-Light,8.0,7.0,8.0,December,2004,region_africa_arabia
90.0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium,8.0,7.0,8.0,December,2004,region_africa_arabia
90.0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium-Light,8.0,8.0,8.0,December,2004,region_africa_arabia
90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,8.0,7.0,8.0,December,2004,region_africa_arabia
82.0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium-Dark,7.0,7.0,6.0,November,2004,region_africa_arabia
87.0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium,7.0,8.0,7.0,November,2004,region_africa_arabia
88.0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium,7.0,8.0,8.0,November,2004,region_africa_arabia
90.0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium,7.0,9.0,8.0,November,2004,region_africa_arabia
90.0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium,9.0,8.0,8.0,November,2004,region_africa_arabia
91.0,0,0,0,0,0,0,0,1,0,0,0,0,1,Medium,8.0,8.0,8.0,November,2004,region_africa_arabia
92.0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium,8.0,8.0,8.0,November,2004,region_africa_arabia
92.0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium,8.0,7.0,9.0,November,2004,region_africa_arabia
92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Light,8.0,8.0,8.0,November,2004,region_africa_arabia
93.0,0,0,0,0,0,0,0,0,1,0,0,0,0,Medium-Light,8.0,7.0,8.0,November,2004,region_africa_arabia
94.0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium,8.0,8.0,9.0,November,2004,region_central_america
94.0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium-Light,8.0,7.0,9.0,November,2004,region_central_america
93.0,1,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Light,9.0,7.0,8.0,October,2004,region_africa_arabia
91.0,0,0,0,0,1,0,0,0,0,0,0,0,0,Medium-Dark,8.0,7.0,8.0,October,2004,region_asia_pacific
88.0,1,0,0,0,0,0,0,0,0,0,0,0,0,Medium,8.0,8.0,8.0,October,2004,region_africa_arabia
89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Dark,8.0,8.0,8.0,October,2004,region_africa_arabia
88.0,1,0,0,0,0,0,0,1,0,0,0,0,0,Medium-Dark,8.0,8.0,8.0,October,2004,region_africa_arabia
89.0,1,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Dark,8.0,8.0,8.0,October,2004,region_africa_arabia
90.0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium-Light,8.0,8.0,8.0,October,2004,region_africa_arabia
90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Light,8.0,8.0,8.0,October,2004,region_africa_arabia
91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,9.0,8.0,8.0,October,2004,region_africa_arabia
90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Dark,8.0,8.0,8.0,October,2004,region_africa_arabia
90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Light,8.0,8.0,8.0,October,2004,region_africa_arabia
91.0,1,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Dark,9.0,8.0,9.0,October,2004,region_africa_arabia
86.0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium,8.0,8.0,7.0,September,2004,region_caribbean
86.0,0,0,0,0,1,0,0,1,1,0,0,0,0,Medium-Dark,8.0,7.0,7.0,September,2004,region_asia_pacific
86.0,0,0,0,0,0,0,0,1,1,0,0,0,0,Medium,7.0,7.0,8.0,September,2004,region_africa_arabia
86.0,1,0,0,0,0,0,0,1,1,0,0,0,0,Medium,8.0,7.0,7.0,September,2004,region_africa_arabia
87.0,0,0,0,0,0,0,0,0,1,0,0,0,0,Medium-Dark,8.0,8.0,7.0,September,2004,region_africa_arabia
87.0,1,0,0,0,0,0,0,1,1,0,0,0,0,Dark,8.0,8.0,8.0,September,2004,region_africa_arabia
88.0,1,0,0,0,0,0,0,1,1,0,0,0,0,Dark,8.0,8.0,7.0,September,2004,region_africa_arabia
88.0,0,0,0,0,1,0,0,1,1,0,0,0,0,Medium-Dark,8.0,7.0,8.0,September,2004,region_asia_pacific
88.0,1,0,0,0,0,0,0,1,1,0,0,0,0,Medium,8.0,7.0,8.0,September,2004,region_africa_arabia
90.0,0,0,0,0,0,0,0,1,1,1,0,0,0,Medium,7.0,8.0,8.0,September,2004,region_africa_arabia
92.0,0,0,0,0,0,1,1,0,0,0,0,0,1,Medium,8.0,8.0,8.0,August,2004,region_africa_arabia
90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Dark,9.0,6.0,9.0,August,2004,region_africa_arabia
92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Light,9.0,7.0,8.0,August,2004,region_africa_arabia
90.0,0,0,0,0,1,0,0,0,0,0,0,0,1,Medium-Dark,9.0,8.0,8.0,August,2004,region_asia_pacific
86.0,0,0,0,0,0,0,0,1,1,0,0,0,0,Medium-Dark,8.0,7.0,8.0,August,2004,region_africa_arabia
87.0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium-Light,8.0,8.0,7.0,August,2004,region_africa_arabia
87.0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium,8.0,7.0,8.0,August,2004,region_africa_arabia
87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Dark,7.0,7.0,8.0,August,2004,region_africa_arabia
87.0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dark,6.0,6.0,8.0,August,2004,region_africa_arabia
87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Dark,7.0,7.0,8.0,August,2004,region_africa_arabia
88.0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium-Dark,8.0,7.0,8.0,August,2004,region_africa_arabia
91.0,0,0,0,0,0,0,0,1,1,0,0,0,0,Medium,9.0,8.0,8.0,August,2004,region_africa_arabia
94.0,0,0,0,0,0,0,0,1,0,0,0,0,1,Medium-Dark,8.0,8.0,9.0,August,2004,region_africa_arabia
83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Dark,7.0,8.0,7.0,July,2004,region_africa_arabia
85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Light,7.0,7.0,7.0,July,2004,region_africa_arabia
86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Light,7.0,7.0,8.0,July,2004,region_africa_arabia
87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,8.0,7.0,7.0,July,2004,region_africa_arabia
87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Dark,7.0,8.0,7.0,July,2004,region_africa_arabia
87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Dark,8.0,7.0,8.0,July,2004,region_africa_arabia
88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Dark,8.0,8.0,8.0,July,2004,region_africa_arabia
89.0,0,0,0,0,0,0,0,0,0,0,0,0,1,Light,8.0,7.0,8.0,July,2004,region_africa_arabia
92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Light,7.0,8.0,8.0,July,2004,region_africa_arabia
90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Light,9.0,7.0,8.0,July,2004,region_africa_arabia
92.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Medium-Dark,8.0,8.0,10.0,June,2004,region_africa_arabia
84.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Dark,6.0,6.0,7.0,June,2004,region_africa_arabia
87.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Medium-Dark,8.0,7.0,7.0,June,2004,region_africa_arabia
88.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Medium,8.0,7.0,8.0,June,2004,region_africa_arabia
88.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Dark,7.0,7.0,8.0,June,2004,region_africa_arabia
88.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Medium-Dark,8.0,8.0,7.0,June,2004,region_africa_arabia
89.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Very Dark,8.0,7.0,8.0,June,2004,region_africa_arabia
89.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Medium-Dark,9.0,7.0,7.0,June,2004,region_africa_arabia
90.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Very Dark,8.0,8.0,8.0,June,2004,region_africa_arabia
90.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Medium-Dark,8.0,8.0,8.0,June,2004,region_africa_arabia
90.0,0,0,0,0,0,0,1,1,0,0,0,0,0,Dark,8.0,8.0,9.0,June,2004,region_africa_arabia
91.0,0,0,0,0,0,0,1,1,0,0,0,0,0,Medium-Dark,8.0,8.0,8.0,June,2004,region_africa_arabia
93.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Medium,8.0,8.0,9.0,June,2004,region_africa_arabia
77.0,0,0,0,0,1,0,0,0,0,0,0,0,0,Medium,6.0,6.0,5.0,May,2004,region_asia_pacific
78.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium-Dark,6.0,6.0,6.0,May,2004,region_africa_arabia
79.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Light,7.0,6.0,5.0,May,2004,region_africa_arabia
81.0,0,0,0,0,0,0,0,1,0,0,0,0,0,Dark,7.0,6.0,7.0,May,2004,region_africa_arabia
81.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Very Dark,7.0,6.0,6.0,May,2004,region_africa_arabia
85.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Light,8.0,8.0,7.0,May,2004,region_africa_arabia
85.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium,8.0,7.0,7.0,May,2004,region_africa_arabia
86.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Dark,7.0,6.0,8.0,May,2004,region_africa_arabia
87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dark,7.0,7.0,7.0,May,2004,region_africa_arabia
87.0,0,0,0,0,1,0,0,1,0,0,0,0,0,Medium,8.0,7.0,7.0,May,2004,region_asia_pacific
87.0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium,7.0,7.0,8.0,May,2004,region_central_america
88.0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium-Light,9.0,7.0,7.0,May,2004,region_central_america
88.0,0,0,0,0,0,1,0,0,0,0,0,0,0,Medium,8.0,7.0,8.0,May,2004,region_africa_arabia
88.0,0,0,0,0,0,0,0,1,1,0,0,1,0,Medium-Dark,8.0,7.0,8.0,May,2004,region_africa_arabia
88.0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium-Dark,8.0,8.0,7.0,May,2004,region_central_america
90.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium-Dark,7.0,7.0,8.0,May,2004,region_africa_arabia
92.0,0,0,0,1,0,0,0,0,0,0,0,0,0,Medium,8.0,8.0,8.0,May,2004,region_hawaii
90.0,0,0,0,0,0,0,0,1,0,0,0,0,1,Medium,7.0,8.0,9.0,May,2004,region_africa_arabia
95.0,1,0,0,0,0,0,0,0,0,0,0,0,0,Medium,9.0,8.0,9.0,May,2004,region_africa_arabia
92.0,0,0,0,0,0,1,0,0,0,0,0,0,0,Medium-Light,8.0,8.0,8.0,April,2004,region_africa_arabia
80.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Dark,7.0,6.0,6.0,April,2004,region_africa_arabia
81.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Very Dark,6.0,6.0,7.0,April,2004,region_africa_arabia
82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,7.0,6.0,7.0,April,2004,region_africa_arabia
83.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium-Dark,8.0,8.0,7.0,April,2004,region_africa_arabia
85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dark,8.0,7.0,7.0,April,2004,region_africa_arabia
86.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Very Dark,7.0,6.0,7.0,April,2004,region_africa_arabia
87.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Very Dark,7.0,8.0,8.0,April,2004,region_africa_arabia
88.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium-Dark,7.0,7.0,8.0,April,2004,region_africa_arabia
88.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Dark,8.0,7.0,8.0,April,2004,region_africa_arabia
88.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Very Dark,8.0,7.0,8.0,April,2004,region_africa_arabia
88.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium,7.0,7.0,8.0,April,2004,region_africa_arabia
88.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium-Dark,8.0,8.0,8.0,April,2004,region_africa_arabia
88.0,0,0,0,1,0,0,0,0,0,0,0,0,1,Medium,7.0,7.0,8.0,April,2004,region_hawaii
90.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium-Dark,8.0,6.0,9.0,April,2004,region_africa_arabia
94.0,1,0,0,0,0,0,0,0,0,0,0,0,0,Medium,9.0,7.0,9.0,April,2004,region_africa_arabia
92.0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium-Dark,9.0,8.0,8.0,March,2004,region_central_america
90.0,0,0,0,0,1,0,0,1,0,0,0,0,0,Medium-Dark,7.0,7.0,9.0,March,2004,region_asia_pacific
81.0,0,0,0,0,0,1,0,1,0,0,0,0,0,Medium-Dark,6.0,7.0,7.0,March,2004,region_africa_arabia
85.0,0,0,0,0,0,1,0,1,0,0,0,0,0,Dark,8.0,6.0,7.0,March,2004,region_africa_arabia
85.0,0,0,0,0,0,1,0,1,0,0,0,0,0,Medium-Dark,8.0,7.0,7.0,March,2004,region_africa_arabia
85.0,0,0,0,0,0,1,0,1,1,0,0,0,0,Medium-Dark,8.0,7.0,7.0,March,2004,region_africa_arabia
86.0,0,0,0,0,0,1,0,0,0,0,0,0,0,Medium,8.0,7.0,7.0,March,2004,region_africa_arabia
88.0,1,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Dark,8.0,7.0,7.0,March,2004,region_africa_arabia
90.0,1,0,0,0,0,0,0,0,0,0,0,0,0,Medium,9.0,7.0,8.0,March,2004,region_africa_arabia
88.0,0,0,0,0,0,1,0,1,0,0,0,0,0,Dark,8.0,7.0,8.0,March,2004,region_africa_arabia
88.0,0,0,0,0,0,1,0,1,0,0,0,0,0,Medium-Dark,8.0,8.0,8.0,March,2004,region_africa_arabia
89.0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium,7.0,8.0,8.0,March,2004,region_africa_arabia
81.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Medium-Dark,6.0,7.0,7.0,February,2004,region_africa_arabia
82.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Very Dark,7.0,7.0,7.0,February,2004,region_africa_arabia
82.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Medium-Dark,7.0,7.0,6.0,February,2004,region_africa_arabia
84.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Dark,7.0,8.0,6.0,February,2004,region_africa_arabia
84.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Very Dark,7.0,7.0,7.0,February,2004,region_africa_arabia
85.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Medium-Dark,6.0,7.0,7.0,February,2004,region_africa_arabia
85.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Very Dark,8.0,8.0,6.0,February,2004,region_africa_arabia
85.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Medium-Dark,8.0,6.0,7.0,February,2004,region_africa_arabia
87.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Dark,8.0,7.0,7.0,February,2004,region_africa_arabia
89.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Medium,8.0,9.0,8.0,February,2004,region_africa_arabia
90.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Medium-Dark,8.0,8.0,8.0,February,2004,region_africa_arabia
90.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Medium-Dark,8.0,8.0,7.0,February,2004,region_africa_arabia
82.0,0,0,0,0,1,0,0,1,0,0,0,0,0,Dark,7.0,8.0,7.0,February,2004,region_asia_pacific
82.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Very Dark,7.0,6.0,7.0,February,2004,region_africa_arabia
83.0,1,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Dark,7.0,6.0,7.0,February,2004,region_africa_arabia
84.0,0,0,0,0,0,0,0,1,1,0,0,0,0,Medium-Dark,6.0,6.0,8.0,February,2004,region_africa_arabia
85.0,0,0,1,0,0,0,0,0,0,0,0,0,1,Medium,8.0,7.0,6.0,February,2004,region_central_america
85.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Very Dark,7.0,7.0,7.0,February,2004,region_africa_arabia
85.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Dark,8.0,7.0,6.0,February,2004,region_africa_arabia
85.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium-Dark,7.0,7.0,7.0,February,2004,region_africa_arabia
85.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Dark,7.0,6.0,7.0,February,2004,region_africa_arabia
85.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium-Dark,7.0,7.0,7.0,February,2004,region_africa_arabia
86.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium-Dark,7.0,7.0,7.0,February,2004,region_africa_arabia
86.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Dark,7.0,7.0,8.0,February,2004,region_africa_arabia
87.0,0,0,1,0,0,0,0,1,0,0,0,0,0,Dark,8.0,6.0,8.0,February,2004,region_central_america
88.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium-Dark,8.0,6.0,8.0,February,2004,region_africa_arabia
88.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Dark,9.0,7.0,8.0,February,2004,region_africa_arabia
89.0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium-Dark,8.0,7.0,7.0,February,2004,region_central_america
90.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium-Dark,8.0,8.0,8.0,February,2004,region_africa_arabia
90.0,0,0,0,0,0,0,0,1,0,0,0,1,0,Medium-Dark,9.0,7.0,8.0,February,2004,region_africa_arabia
91.0,1,0,0,0,0,0,0,0,0,0,0,0,0,Very Dark,8.0,7.0,8.0,February,2004,region_africa_arabia
72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dark,5.0,7.0,5.0,January,2004,region_africa_arabia
78.0,0,0,0,0,0,0,0,0,0,0,1,0,0,Dark,5.0,6.0,5.0,January,2004,region_africa_arabia
78.0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium,5.0,6.0,7.0,January,2004,region_africa_arabia
78.0,0,0,0,0,0,0,0,0,0,0,1,0,0,Dark,6.0,6.0,5.0,January,2004,region_africa_arabia
79.0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium,6.0,8.0,5.0,January,2004,region_africa_arabia
80.0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium,6.0,5.0,6.0,January,2004,region_africa_arabia
80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Dark,6.0,6.0,6.0,January,2004,region_africa_arabia
81.0,0,0,0,0,0,0,0,0,0,0,1,1,0,Medium,6.0,5.0,6.0,January,2004,region_africa_arabia
81.0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium-Light,4.0,6.0,7.0,January,2004,region_africa_arabia
82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,8.0,7.0,6.0,January,2004,region_africa_arabia
83.0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium-Dark,7.0,7.0,7.0,January,2004,region_africa_arabia
83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Dark,8.0,7.0,7.0,January,2004,region_africa_arabia
85.0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium-Dark,6.0,7.0,8.0,January,2004,region_africa_arabia
85.0,0,0,0,0,0,0,0,0,0,0,1,1,0,Medium-Light,6.0,7.0,7.0,January,2004,region_africa_arabia
85.0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium-Dark,7.0,7.0,7.0,January,2004,region_africa_arabia
85.0,0,0,0,0,0,0,0,0,0,0,1,0,0,Dark,7.0,7.0,8.0,January,2004,region_africa_arabia
87.0,0,0,0,0,0,1,0,0,0,0,1,0,0,Medium-Light,8.0,7.0,8.0,January,2004,region_africa_arabia
90.0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium-Light,8.0,7.0,8.0,January,2004,region_africa_arabia
87.0,0,0,0,0,1,0,0,1,0,0,0,0,0,Medium-Dark,7.0,8.0,8.0,December,2003,region_asia_pacific
86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dark,7.0,7.0,7.0,December,2003,region_africa_arabia
86.0,0,0,0,0,1,0,0,0,0,0,0,0,0,Very Dark,7.0,8.0,8.0,December,2003,region_asia_pacific
87.0,0,0,0,0,1,0,0,0,0,0,0,0,1,Medium-Light,7.0,7.0,7.0,December,2003,region_asia_pacific
88.0,0,0,0,0,1,0,0,0,0,0,0,0,1,Medium-Dark,8.0,7.0,8.0,December,2003,region_asia_pacific
89.0,0,0,0,0,1,0,0,0,0,0,0,0,0,Medium,8.0,7.0,8.0,December,2003,region_asia_pacific
89.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium-Dark,7.0,7.0,8.0,December,2003,region_africa_arabia
90.0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium-Dark,8.0,6.0,9.0,December,2003,region_africa_arabia
92.0,0,0,0,0,1,0,0,0,0,0,0,0,1,Medium,8.0,8.0,8.0,December,2003,region_asia_pacific
93.0,0,0,0,0,1,0,0,0,0,0,0,0,0,Medium-Dark,9.0,7.0,10.0,December,2003,region_asia_pacific
89.0,0,0,0,0,1,0,0,0,0,0,0,0,0,Medium-Dark,8.0,8.0,9.0,December,2003,region_asia_pacific
87.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Very Dark,7.0,7.0,8.0,November,2003,region_africa_arabia
85.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium-Dark,7.0,7.0,7.0,November,2003,region_africa_arabia
86.0,0,0,0,0,0,0,0,0,0,0,0,1,0,Dark,8.0,6.0,7.0,November,2003,region_africa_arabia
86.0,0,0,0,1,0,0,0,0,0,0,0,0,1,Very Dark,8.0,7.0,7.0,November,2003,region_hawaii
87.0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium-Light,8.0,7.0,8.0,November,2003,region_caribbean
87.0,0,0,0,1,0,0,0,0,0,0,0,0,1,Medium,8.0,6.0,8.0,November,2003,region_hawaii
88.0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium-Light,8.0,8.0,7.0,November,2003,region_caribbean
88.0,0,0,0,0,0,0,0,1,1,0,0,1,0,Medium-Dark,9.0,7.0,8.0,November,2003,region_africa_arabia
89.0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium,7.0,8.0,8.0,November,2003,region_central_america
90.0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium-Dark,8.0,8.0,8.0,November,2003,region_africa_arabia
94.0,1,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Dark,9.0,8.0,8.0,November,2003,region_africa_arabia
86.0,1,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Dark,8.0,6.0,7.0,October,2003,region_africa_arabia
87.0,1,0,0,0,0,0,0,0,0,0,0,0,0,Medium,8.0,7.0,8.0,October,2003,region_africa_arabia
88.0,1,0,0,0,0,0,0,0,0,0,0,0,0,Medium-Dark,8.0,7.0,7.0,October,2003,region_africa_arabia
85.0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium-Dark,7.0,7.0,7.0,September,2003,region_central_america
85.0,0,0,1,0,0,0,0,0,0,0,0,0,0,Dark,8.0,7.0,7.0,September,2003,region_central_america
85.0,0,0,1,0,0,0,0,0,0,0,0,0,1,Medium,8.0,8.0,7.0,September,2003,region_central_america
86.0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium-Dark,8.0,7.0,8.0,September,2003,region_central_america
87.0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium,8.0,7.0,7.0,September,2003,region_central_america
87.0,0,0,1,0,0,0,0,1,1,0,0,0,0,Medium-Dark,8.0,7.0,8.0,September,2003,region_central_america
87.0,0,0,1,0,0,0,0,1,0,0,0,0,0,Medium-Dark,8.0,7.0,8.0,September,2003,region_central_america
87.0,0,0,0,0,0,0,0,1,1,0,0,0,0,Medium-Dark,8.0,7.0,8.0,September,2003,region_africa_arabia
87.0,0,0,1,0,0,0,0,0,0,0,0,0,1,Medium-Dark,8.0,8.0,8.0,September,2003,region_central_america
88.0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium-Dark,8.0,8.0,8.0,September,2003,region_central_america
90.0,0,0,0,0,0,0,0,1,0,1,0,0,0,Dark,8.0,8.0,8.0,September,2003,region_africa_arabia
90.0,0,0,1,0,0,0,0,0,0,0,0,0,0,Medium-Dark,8.0,6.0,8.0,September,2003,region_central_america
80.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Dark,7.0,8.0,6.0,August,2003,region_africa_arabia
81.0,0,0,0,0,0,0,1,0,0,0,0,0,1,Medium-Dark,8.0,6.0,6.0,August,2003,region_africa_arabia
82.0,0,0,0,0,0,0,1,1,1,0,0,0,0,Very Dark,7.0,6.0,6.0,August,2003,region_africa_arabia
85.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Very Dark,8.0,7.0,7.0,August,2003,region_africa_arabia
85.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Medium-Dark,9.0,7.0,6.0,August,2003,region_africa_arabia
87.0,0,0,0,0,0,0,1,1,0,0,0,0,0,Medium-Dark,8.0,7.0,7.0,August,2003,region_africa_arabia
86.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Very Dark,8.0,7.0,7.0,August,2003,region_africa_arabia
88.0,0,0,0,0,0,1,1,0,0,0,0,0,0,Very Dark,8.0,8.0,8.0,August,2003,region_africa_arabia
89.0,0,0,0,0,0,0,1,0,0,0,0,0,0,Dark,9.0,8.0,8.0,August,2003,region_africa_arabia
91.0,0,0,0,0,0,0,1,1,0,0,0,0,0,Dark,8.0,8.0,8.0,August,2003,region_africa_arabia
